audio,text
train_converted/1803.wav,tann tng lai ah
train_converted/1804.wav,tak gueh tak jit lan it tit it tit ui tioh kang khuan e tai tsi kap kang khuan e lang lai uan ke
train_converted/1805.wav,an ne tso tsiah si tioh e
train_converted/1806.wav,he siong phinn a gua ai kia hoo li a
train_converted/1807.wav,tshut jit thau a
train_converted/1808.wav,an ne li ing kai koh e ki tsit li si an tsuann hoo lan tai tong liau hiah tse tsinn
train_converted/1809.wav,eh li tsu tsi hoo gua
train_converted/1810.wav,gua tsiau gua gu gong e i kian tsiong peh ue ji kap khong tsu ji sann pi lai lun m si hiam khong tsu ji bo loo ing put ko kong peh ue ji khah khuai bat hoo lang khah kin tsin poo m bian kau ku ku tiann tiann hoo ji pak teh iu koh hap ti lam hu lo iu pin tsian hu kui tak ting e lang long thak e khi an ni kiam m si put tsi tua loo ing
train_converted/1811.wav,F li iong thong ke hong huat tsu tong piau ki su lui kai kuat ham hoo sing e bun te ma tsin tsit poo tshu li khah iu e su lui
train_converted/1812.wav,lai khi ooh gua beh lai khi tso khang khe
train_converted/1813.wav,bo tsiah kue tsiah ni ho tsiah e
train_converted/1814.wav,ui tsit e kak too khuann tsu tong gi su tah phue thong ke pio tui su tian su tiau e siu lok e tang the kiong tsit kua kian gi
train_converted/1815.wav,sui huan ing kue lai u khiau
train_converted/1816.wav,in ui tsai iann ti senn mia lai te pian hua tsiah si be pian e tsin li
train_converted/1817.wav,jit jit siau moo bo than tsinn be ing tit
train_converted/1818.wav,gua beh phah li hoo be kiann
train_converted/1819.wav,tse khang tshui si khi hoo kuah kuah tioh e
train_converted/1820.wav,tshiann tak ke lai khuann hi
train_converted/1821.wav,sng tshut lai e soo ji long si tsiann soo
train_converted/1822.wav,li king li bo ing suah long be ki tsit gua siunn beh pai thok li tsit hang tai tsi
train_converted/1823.wav,tsuan poo ping ping tshut lai
train_converted/1824.wav,pa kah ma sio su nng tshing lak kong i be lai
train_converted/1825.wav,na tsun tsa tsai
train_converted/1826.wav,tong an thuan khi Google Drive pun tiunn hoo lang khah hong pian
train_converted/1827.wav,tsa jit tam luan e thang pinn
train_converted/1828.wav,ti tai uan tsiah kuah pau u tang si a e phue siann mih tso hue tsiah
train_converted/1829.wav,gua iau be tshue tioh
train_converted/1830.wav,li ti Fb u jua tse ping iu ah
train_converted/1831.wav,khi siong po ko u kong au le pai ji e thau hong tshut mng siong pan m thang be ki tit thah tsit nia kau e
train_converted/1832.wav,heh
train_converted/1833.wav,kam kong li i king bo ai gua ah
train_converted/1834.wav,kasu suah ban ban a long tsong pian tso si masu
train_converted/1835.wav,pai thok lin khah se siann leh lai bin u lang leh hioh khun
train_converted/1836.wav,pau kuah tsuan lo sann pah si tsap lak ban nng tshing sann pah lak tsap tshit e im tsiat kah han lo goo pah goo tsap lak ban peh tshing khong goo tsap tshit e im tsiat
train_converted/1837.wav,lang gua lak tiam gua to lai ah neh
train_converted/1838.wav,iu lok hng lai te u kok tsiong bo kang e khi tsai u e tshiong tsin kin u e un liau a kiann
train_converted/1839.wav,li Word na phah liau ai e ki tsit tsuan tso PDF tsiah theh khi in
train_converted/1840.wav,i e tshiu thau u tsin tse e mng phinn soo i siunn beh tsoo tsi tai gi phinn e huat tian gua tsi si tsit e sio hi inn e thau ke
train_converted/1841.wav,puann me khah e sau
train_converted/1842.wav,kok bin hak hau si m
train_converted/1843.wav,tak ke long beh tshue siong un ting e thau loo tak ke long beh tso siong bo moo hiam siong bo gui hiam e tai tsi
train_converted/1844.wav,si ti tai kiu suann e sio poo lok it puann tshia phiu leh to kue tsit ma koh ke khui tsit tsua sin loo bian seh jip khi koh khah be hong tsu i tioh
train_converted/1845.wav,u ling lik khi kai jip tsoo tsi e kok ka na si jin ui an ne tso e khi hai tioh ka ti e li ik to bo siunn beh tshap ah
train_converted/1846.wav,i liuh liuh a uat thau khuann gua
train_converted/1847.wav,u e si gi liau e han lo sia huat kah tai hua su tian lai e bo kang sit tse siong gi liau lai te e sia huat to bo it ti
train_converted/1848.wav,tsi si ka ti huah song e
train_converted/1849.wav,ue poe sia lun kong tse si pah ni lai siong kai hoo lang siunn be kau ma kho ling si siong kai u khi phik e kau tsong bun kiann
train_converted/1850.wav,li ma sia kua thang ho hing gua
train_converted/1851.wav,an ne tsiah tioh
train_converted/1852.wav,su iong e hong huat kah soo tsai long u piau tsi kah suat bing
train_converted/1853.wav,m koh in ui tsap sin be tsio pio ji kah pio sann si ui han lo kah tsuan lo mi e thong ke pio ui kuan kau ke hun piat iong lang kang tshue tshut si a N ah si V N e su tsoo
train_converted/1854.wav,sun a inn inn ngh ngh kong be tshut tshui
train_converted/1855.wav,eh sian sinn li
train_converted/1856.wav,tshiunn a tui kin a jit kong hiah bai tsit e a to GG a
train_converted/1857.wav,khan khan leh honnh tak ke long tsit ke hue a a
train_converted/1858.wav,ko le ai hang hang hoo nng tsiah tshiat e khui
train_converted/1859.wav,tshat looh
train_converted/1860.wav,ki sit put ko si tsa poo lang nng tsiann
train_converted/1861.wav,tsit liap lin goo khuann khi lai ang ki ki ai kin tsiah bo kiann e siunn ang
train_converted/1862.wav,tui kiong se gi gian lai kong gi liau khoo e kian lip tai piau tsit e gi gian e tiong iau sing in ui kian lip liau au e tai tong tsit e gi gian e siong kuan gian kiu ma suan si i ti hak sut kai e te ui
train_converted/1863.wav,lin tsit king si tang si uann thau ke e gua na e long m tsai iann
train_converted/1864.wav,lin ang na e m pang lang
train_converted/1865.wav,m na tshi ti tshi ke ah koh kiam loh tshan tsing tshai se lai poo thiap tshu lai e khai siau tshu pinn thau bue o lo kah e tak tsih
train_converted/1866.wav,bo li si leh khau pe siann lah
train_converted/1867.wav,huainn tit an tsuann kong long kong be thiann gua i king bo poo a
train_converted/1868.wav,ma mah li na khuann tioh honnh li it ting e kah i
train_converted/1869.wav,tshai ling khi ah lah
train_converted/1870.wav,tsiah e loh e he sinn mia thun tsiah be loh e thau thau a ka inn a tshang ti te a phah sng beh tsah tng khi tshu li tsiah koh tsiah kue bo gua ku tsit tiann inn a koh tsiah kah khang khang khang a
train_converted/1871.wav,tah phue tsit e su tai gi koh e sai kong tsham kah tsiau kah sann kah phue tah ting ting m koh ui tioh kah hua gi su tui ing soo i tshai iong tah phue
train_converted/1872.wav,ooh ooh
train_converted/1873.wav,png ka gua phang tshut khi png thiann tsiah
train_converted/1874.wav,gua hoo i tsit pun tsheh
train_converted/1875.wav,mh
train_converted/1876.wav,li to mng honnh tsuann long tshuann tshuann khi lai
train_converted/1877.wav,beh pue tang kiann e B sam khong su pan ki e tshian puann tiam tsing tsiah khai si ting ki
train_converted/1878.wav,li to leh tua sue siann a e kham tsit liong tsa kong
train_converted/1879.wav,i tian si khuann bo
train_converted/1880.wav,lan lang na tioh tshenn kiann sim tsong phih phok tshainn tshuan tua khui tshiu tsu lian e khi so luah ka ti e hing kham
train_converted/1881.wav,tse ke kui sun hong pe leh
train_converted/1882.wav,lan e tshia ui ti toh
train_converted/1883.wav,tsiau Russia kuann hong e lun tiam se hong tng leh tui Russia huat tong tsuan bin e kong kik
train_converted/1884.wav,ah li khi si lah
train_converted/1885.wav,na si tsin tsiann khai hong tau liong sim phiothong kue siu huat lai sing jin tong sing hun e ki lut e khah tua
train_converted/1886.wav,lau sit kong gua bo tsiah po be si lah na iau e iau i beh sia beh ai lang thak long si ui tioh tai gi
train_converted/1887.wav,ke si thau a ti tshui khang it tit la it tit kuih tsong si m kann tshut siann lian i sing mng kong e thiann be kang khuan tiam tiam m tshut siann
train_converted/1888.wav,li koh tenn tshinn lang bo ai lah
train_converted/1889.wav,iah kak hue a suah pian kah tsiok bak thau kuan tshau iang te te long be gian kah huai ku tshu pinn sio tsioh mng
train_converted/1890.wav,a tsai a
train_converted/1891.wav,khi siau
train_converted/1892.wav,gua hit pun tsheh hoo li
train_converted/1893.wav,ho tsing i huann huann hi hi
train_converted/1894.wav,soo hue a khoo khoo ka ai kiu kong i mai hiah bo thian liong m thang tso hit khuan sng mia mia hiah sng tng lang e ok tok poo sit tik tai
train_converted/1895.wav,li lai gua tsia m bian kheh khi tsin liong tsiah bo iau kin
train_converted/1896.wav,kin ni e tshing bing bo tng tshu
train_converted/1897.wav,u tsit jit sin the tong be tiau tua siann huah hiu kong i bo beh koh jim siu li e tsho tah li e siong hai
train_converted/1898.wav,hit tsit kua lang to tshin tshiunn iau kui lo kang e hing he sinn mia tshiunn beh tsiah inn a u tsit e tua tsiah e lang tsiah sann liap koh tih sann liap tso tsit khun a kiat lak liap inn a
train_converted/1899.wav,tng tang sin the huat tshut sin sit kong i i king khi go tioh li tiann ka i kong mai tsha gua leh bo ing
train_converted/1900.wav,san po pak too tshiau liau au gin a senn loh thoo kha tau sui si khau kah uannh uannh hau
train_converted/1901.wav,li bo i hiah phainn sim
train_converted/1902.wav,siann lang kue sin khi
train_converted/1903.wav,tsit e pi le pi tsap ni tsing tsing ka kiong beh tsit pue
train_converted/1904.wav,li kah i kang khuan lo
train_converted/1905.wav,bak sik tun koh lioh a thuah thang liooh
train_converted/1906.wav,m koh aih tsit e thau loo suah e bai si m
train_converted/1907.wav,ka su bian tso ping gua ho leh
train_converted/1908.wav,gua be tsit e tshong siann hue
train_converted/1909.wav,ka ti iu guan thing ti guan te tsit tiam a to bo kai pian
train_converted/1910.wav,tng gueh tho hue e tshui iau koh teh mauh leh mauh leh e si suann kha thuan lai tsit tsun a tsit tsun e kua siann
train_converted/1911.wav,hit tai li a khah e ting kuan thiap tsiok tse mih kiann
train_converted/1912.wav,Putin kik hua tui khong e bok tik ki sit si beh po tsing i ka ti tsiang ak kok ka e khuan lik
train_converted/1913.wav,lau ko e ah tsit tiunn tsiah sui hit tiunn kan na kui e
train_converted/1914.wav,he moo ta u tam poh a sio sio a ai hoo hioh khun tsit e m thang hoo i phang phainn khi
train_converted/1915.wav,Microsoft e X box sam liok khong kam u lang bat sng kue
train_converted/1916.wav,tshui tshui
train_converted/1917.wav,ji tsu tong gi su tah phue tso huat
train_converted/1918.wav,siau lian ke ka in kong sing hoo gua ham gun pe bu tsham siong tsit e lah
train_converted/1919.wav,soo i phah kah tshia tuann to u tah phue e kuan he ki tiong tsit e su na si iong tong gi su ka uann tiau tsit e tah phue kuan he to bo it ting e ke siok tsun tsai
train_converted/1920.wav,tok sin leh
train_converted/1921.wav,hann te goo pai ah neh
train_converted/1922.wav,tshiann tshin ai e li mai tso li kiann
train_converted/1923.wav,ka kua tau hian hian khui
train_converted/1924.wav,mai tsau
train_converted/1925.wav,to ian iunn nga tiat iau tshiann sin gak thuan e tsing tsu tshiunn sin kah tsap kui e gi kang tau hip huan hut kong ko
train_converted/1926.wav,be inn a e sin sian lim le tai ik sia
train_converted/1927.wav,te goo tsap si phinn piau gi ti tai uan e tua ke sio hang kiann tah put si e khuann tioh kok tsiong piau gi
train_converted/1928.wav,Subway e tshai u thang ka ti king be bai
train_converted/1929.wav,ui tioh pi bian tsit e tsing hing e sai siat su pin e han tse
train_converted/1930.wav,gua siunn kheh khi si m
train_converted/1931.wav,McDonalds e han po lu be lu se liap long tsiah be pa
train_converted/1932.wav,he bo si tin tiann
train_converted/1933.wav,heh heh
train_converted/1934.wav,li ka lin pe kiann kah tsiah am khi to ui
train_converted/1935.wav,khuann khi lai tsing hong gip gip kho gui
train_converted/1936.wav,suann loo tsiah kiann bo gua ku nia nia tiunn tua tsi to tshuan phennh phennh
train_converted/1937.wav,i e siau sit gua i king tshing tsho ah to sia li tsuan kang the i tsau tsit tsua
train_converted/1938.wav,bin a tsai tshe kui
train_converted/1939.wav,m koh i e kann gak jin khau tsiam tsuan se kai kann gak jin khau e ji tsap goo pha
train_converted/1940.wav,heh heh heh
train_converted/1941.wav,ai lap tsinn iong PayPal e khau tso ah si iong sin iong khah long e sai lu
train_converted/1942.wav,tsia e long si kiann e khang khue guan lai sia hue tsan iong e sin sing bu tshin lang lang o lo e pau iong lu sing
train_converted/1943.wav,li hit ki Sony si kui tshun e
train_converted/1944.wav,su tian bo e su na beh kai tsin pau kuah ka su tsuan iu mia su pian sik ting liong su tshu li ting ting sia huat bo it ti e bun te to tsin oh kai kuat ka soo u e sia huat long ka lok lip khi su tian lai te ping m si ho e kai kuat hong sik
train_converted/1945.wav,bun tsiunn in iong tsit king koo bun kong si e kong huat bi lai e ke siau sim tsi kho ling hing sing tsit e iah giam tai tai khai si tsit thang si tsap goo khoo kau lak tsap goo khoo bi kim tsi kan na si ke siau pi tsit e huan ui khah ke iah gam tsioh iu giap tsia e kiam san na khah kuan in e tsing san
train_converted/1946.wav,ooh
train_converted/1947.wav,gua khui phua hit kiann tai tsi hoo i tsai
train_converted/1948.wav,khah tsa u tsit khuan lin goo kio tso goo jiau lin goo si kai kui tiong e tan loo
train_converted/1949.wav,gua tu tsiah koh thiann i khau be tiam neh m tsiah honnh tsau khi be tsit kuan beh hoo i
train_converted/1950.wav,ang tsim si tsim a e tsit tsiong tsin phainn bo ho liah
train_converted/1951.wav,i khuann bo tian si
train_converted/1952.wav,C mui tsit e gi su thau kue tai hua su tian e hua bun tui ik tui kau tiong gian inn su khoo sio tsoo peh ban bak su e su tiau tshue tshut su lui su lui kho ling u kui lo e tsiam si bo tso tshu li
train_converted/1953.wav,tsin phainn se li beh ai e ang tau ping be bo tioh
train_converted/1954.wav,li hoo phian si tsap khoo khi
train_converted/1955.wav,gua tsit kong i kho bo ho i to kian siau tng siu khi ah
train_converted/1956.wav,tu liau kok tse tsing ti e kho lu in ma siunn beh than ka ti khin pun ka tang pun e bi kok iah gam iu pik tshut tshi tiunn
train_converted/1957.wav,i e kok tse hi inn si ka lan tsoo e neh
train_converted/1958.wav,tiau tiau boo boo leh tso tin
train_converted/1959.wav,i hu tsit ki phah lak tsiat lan e se kai hoo tse tse siann lang e phah tsiat pau ui
train_converted/1960.wav,soo i gi su tah phue tsiann tso gi gian hak sip tsin tiong iau e tsit poo hun
train_converted/1961.wav,tsia bo lah ke a tsiah u lah kin leh lah
train_converted/1962.wav,na u gua tsiah sia phue hoo li
train_converted/1963.wav,a peh tsit tiau i ioh hui gua lai hu tsik gua e ka tsiau koo tshiann li hong sim
train_converted/1964.wav,e hiau po loo koh e kong thinn khi e tang pang tsoo lan tso khang khue theh lai tshit tho ma tsin su si
train_converted/1965.wav,na an ne lan khah tsa hit ki leh
train_converted/1966.wav,gua tan tsiok ku neh
train_converted/1967.wav,lau bu bo hiam kiann khiap si lau bu bo teh hiam kiann phainn khuann e lah
train_converted/1968.wav,u su lui sin sit e tai gi su tian pau kuah jit pun thian li tai hak e hian tai ban lam gi su tiantshuan siong ka ing pian it kiu pat it ni tai pak tiong hua gi bun gian sip soo e tai ing su tianEmbree pian it kiu pat su ni ting kho sioh ping bo tian tsu tong an thang ho un iong
train_converted/1969.wav,ji khong it ji ni tshit gueh ti tai tiong
train_converted/1970.wav,oo ji sang sit le li ue kong khah ban leh gua tu tsiah thiann bo tshing tshoo
train_converted/1971.wav,a tsun a i king bo ai jin a
train_converted/1972.wav,ma u kho ling si sann e gi su hoo siong tah phue kho pi tu liau i gua iau koh
train_converted/1973.wav,tsing hu e bang tsam honnh ai iong ie tsiah khui e khui lah
train_converted/1974.wav,tse peh T e nge tiap hiah kui li be e lueh
train_converted/1975.wav,thiann i khau kah tsin tsham tshueh si ang thau khak tshah peh hue siunn beh koh mng tsit ku ue kiann hoo i ma be hiau sueh
train_converted/1976.wav,sing kong lai ap tse kok lai guan pun e put buan ka kiong Putin thong ti e hap huat sing
train_converted/1977.wav,hai a tsiah uann ah long bo khuann tioh i e lang
train_converted/1978.wav,tsiong tshiunn khng jip khi ping siunn su iau kui poo──ping siunn mng phah khui tshiunn khng jip khi mng ka kuainn khi lai
train_converted/1979.wav,tshue tong oh khi hit king tiam tsiah png sui jian be phainn tsiah m koh kui e khuan king bo siann ue sing pian soo ma lah sap lah sap khuan
train_converted/1980.wav,gua beh phah hoo li be kiann loo
train_converted/1981.wav,siang si koo mng kau
train_converted/1982.wav,tsit phinn bun tsiong kong Saudi kho ling e siunn beh tsuan hiong li khui bi kok tsu to e khu hik lian bing ka ti hing tong
train_converted/1983.wav,thiann tioh lau su tsit khui tshui long si tai gi sim tsi tiam in e mia ma iong tai gi tua poo hun hak sing long kam kak tsin gong ngiah
train_converted/1984.wav,in ui kue bin ti su kua tshiu tsi e to tshiu bue ji tsainn tsing kah kah ian tshiang penn tua
